lpermno,gvkey,datadate,SIC4,FF12,fyear,l1_TA,l1_lnTA,l1_RD_A,l1_ROA,l1_ROE,l1_LEVERAGE,l1_DY,l1_CPNA,l1_CEOAge,l1_CEOChair,l1_CEOTenure,l1_CEOFemale,CEOPay,lnCEOPay
89925,28071,31dec2018,3661,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,147.74338,4.9954767,.22269633,.0067304731,.014624555,.18587041,0,.2313758,,,,,,
16382,28084,31jan2019,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,531.49811,6.2756996,.077798933,-.07652197,-.1821073,.28475848,0,2.587971,,,,,,
16393,28086,31dec2018,3841,"Healthcare, Medical Equipment, and Drugs",2018,49.302261,3.89797,.20050471,-.65469575,-.99008912,.18685147,0,5.1028619,,,,,,
16392,28087,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,29.188061,3.3737597,.80914211,-.67118365,-1.9386255,.38696441,0,.70049226,,,,,,
16528,28091,31dec2018,3621,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,22.769604,3.1254265,.054436471,-.030867722,-.033052437,.0096640028,0,1.375666,,,,,,
16383,28113,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,251.93446,5.5291691,.25723615,-.25191823,-.36392626,0,0,7.5901608,,,,,,
79089,28118,31dec2018,3873,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1539.7355,7.339366,.025808444,-.28833821,-.82996809,.26899031,0,.1620622,64,1,18,0,,
79129,28119,31dec2018,6798,Finance,2018,21679.545,9.9841242,0,.028151404,.076848648,.55863255,.037622917,.010032825,55,0,7,0,12792.552,16.364374
79139,28131,31oct2018,6726,Finance,2018,,,,,,,.059283365,,,,,,,
79108,28139,30sep2018,3672,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,3572.1304,8.1809177,.0087634046,.036085237,.08425948,.12472517,0,.11819129,66,0,27,0,16759.813,16.634495
79131,28152,31dec2018,6020,Finance,2018,1746.5782,7.465414,0,-.0062520201,-.055208705,.074061535,.01509434,.088511206,,,,,,
79116,28155,31dec2018,6020,Finance,2018,4420.7002,8.3940535,0,.0085173948,.080176666,.037599698,.017432647,.045090672,,,,,,
79133,28176,31dec2018,3089,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,2913.3496,7.9770589,.021734815,.070121862,.16773929,.40069658,.014835419,.29385,52,0,1,0,6570.166,15.69805
79103,28180,31dec2018,5531,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,7030.2075,8.8579712,0,.14973867,1.7361778,.39334854,0,.0061587631,56,0,13,0,726.2583,13.495661
79145,28191,31dec2018,4400,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,20701.283,9.9379511,0,.072887957,.15184891,.33814782,.018108651,.0054162559,69,1,30,0,11263.503,16.237078
24643,28192,31dec2018,3728,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,17378.953,9.7630148,.0059301206,-.003953414,-.015242019,.36563736,.0088073397,.13004105,62,0,1,0,1955.538,14.486176
88597,28194,31dec2018,2821,Chemicals and Allied Products,2018,2511.7683,7.8287425,.019258492,.064133368,.28989139,.48386499,.013333334,.098956004,44,1,4,0,4287.3379,15.271176
79094,28195,31aug2018,3672,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,10302.21,9.2401133,.002674839,.011633927,.054849897,.18728289,.010207336,.12012012,53,0,5,0,10332.926,16.150846
79150,28209,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,262.39914,5.5698667,.066475123,.11257639,.12074795,0,0,1.2544252,70,0,16,0,1967.6785,14.492365
79210,28216,31dec2018,6311,Finance,2018,56185.711,10.936418,0,.030111318,.19041479,.05903187,.011671904,.038895477,58,0,1,1,5734.5068,15.562013
78971,28236,31dec2018,3663,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,359.14767,5.8837337,.072421283,.01758182,.031151235,.044105787,0,.28832638,,,,,,
79213,28262,31dec2018,2510,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,354.68735,5.8712368,.014187887,-.098812617,-.29497769,.14286312,0,.20950083,,,,,,
79363,28272,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,58821.785,10.982267,.090870351,.047368754,.20060161,.28107145,.040345822,.077448979,,,,,,
79166,28278,31dec2018,6020,Finance,2018,2919.4189,7.9791398,0,.012936178,.11157223,.087526873,.014624964,.022888411,,,,,,
79225,28292,31may2019,6726,Finance,2018,,,,,,,.044919148,,,,,,,
79226,28294,31may2019,6726,Finance,2018,,,,,,,.042436838,,,,,,,
79198,28295,31dec2018,3523,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1197.8199,7.0882583,.0079853535,-.046540145,-.18708812,.34944406,.0015527951,.13751544,45,0,1,0,2419.9878,14.699273
79222,28302,31may2019,6726,Finance,2018,,,,,,,.047011301,,,,,,,
79229,28308,30apr2019,6726,Finance,2018,,,,,,,.054036301,,,,,,,
13949,28320,31dec2018,5045,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,6458.939,8.7732201,0,.075180404,.53209889,.46524164,.0099294866,.021167284,62,1,7,0,5800.123,15.57339
79233,28322,31dec2018,6798,Finance,2018,2965.1223,7.9946737,0,.0072319978,.012903636,.40201843,.037359901,.0019498834,42,0,2,0,1471.8535,14.202033
79235,28323,31dec2018,6798,Finance,2018,3676.939,8.209836,0,.015521759,.039222844,.37750676,.038377192,.022110537,56,0,17,0,5832.1069,15.578889
79236,28336,31mar2019,6726,Finance,2018,,,,,,,.090209246,,,,,,,
79237,28338,31dec2018,1381,"Oil, Gas, and Coal Extraction and Products",2018,20806.834,9.943037,0,-.13953592,-.24608484,.33003125,0,.18102767,42,0,3,0,7752.8872,15.863576
79238,28340,31dec2018,6798,Finance,2018,2358.3911,7.7657351,0,.026771335,.11692671,.69432211,.051018484,.0024076521,68,0,9,0,6319.8716,15.659209
90783,28347,31dec2018,2891,Chemicals and Allied Products,2018,306.28848,5.7245274,.041362524,-.039567973,-.049275197,.08472573,0,.014091435,62,1,6,0,1626.9276,14.302204
79323,28349,31dec2018,6331,Finance,2018,104379.55,11.555789,0,.028366335,.14141279,.056483608,.014134276,.069890939,59,1,11,0,16151.775,16.59754
16532,28365,31dec2018,2870,Chemicals and Allied Products,2018,8.6560516,2.1582587,.3422718,-1.3178161,-1.6333421,.083664052,0,3.2396543,,,,,,
16386,28367,31dec2018,3845,"Healthcare, Medical Equipment, and Drugs",2018,123.59965,4.8170476,.10017052,-.22099863,-.36981636,.25523764,0,3.3277957,,,,,,
16464,28368,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,517.56744,6.2491398,0,.0069244374,.0071753082,0,0,.0010073893,,,,,,
16641,28370,31dec2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,1613.5027,7.3861628,0,-.00013867926,-.00040196881,.51686221,0,.072337054,,,,,,
79280,28374,31dec2018,3679,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,10.983706,2.3964128,.070076078,.10650887,.11323807,0,0,1.9188255,,,,,,
86408,28378,31mar2019,7812,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,8326.0762,9.0271473,0,.052812345,.15006812,.32449037,.0034843206,.044018861,,,,,,
78756,28380,31dec2018,3841,"Healthcare, Medical Equipment, and Drugs",2018,376.3558,5.9305348,.073269293,.017986747,.024581265,0,0,.25033236,63,0,5,0,4385.7314,15.293867
78201,28383,31dec2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,74.421799,4.3097491,.17478417,-.08374919,-.1311056,0,0,.56956273,,,,,,
78759,28384,31dec2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,346.89105,5.8490109,.085528307,.00094213622,.0017596217,.20952092,.017361112,.23652665,,,,,,
78985,28385,31dec2018,3669,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,104.49376,4.6491275,.058270026,-.061433204,-.083352424,0,0,.86905259,,,,,,
79299,28397,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,515.80988,6.245738,0,.18412645,-.84044993,.83982086,.015148815,.041906722,55,1,8,0,5123.0112,15.449253
79356,28404,31oct2018,6726,Finance,2018,,,,,,,.050117098,,,,,,,
79360,28406,31oct2018,6726,Finance,2018,,,,,,,.051874485,,,,,,,
79248,28408,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,820.20801,6.709558,.093363747,.039876387,.063601106,.16376294,0,.13223229,64,0,15,0,2177.7014,14.593781
79249,28410,31dec2018,7363,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,633.66144,6.4515147,0,.036879931,.28333747,.0064353067,.01550628,.31671503,,,,,,
16381,28420,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,409.34406,6.0145559,.054150298,-.086328827,-.12918325,.0010025313,0,.3429139,,,,,,
16451,28421,31mar2019,2834,"Healthcare, Medical Equipment, and Drugs",2018,110.58076,4.7057462,.98094893,-1.2028027,-3.7969468,.36627737,0,10.367853,,,,,,
16449,28423,31dec2018,4210,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,3685.6553,8.212204,0,.12233644,.14740448,.0096794795,0,.74165696,,,,,,
16397,28424,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,197.48759,5.285676,.2808927,.16178352,.19053946,.018537499,0,1.2623752,,,,,,
79336,28462,31dec2018,3220,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,665.9292,6.5011835,.0041827061,-.13017698,-1.3957604,.53593016,.0625,.035659879,69,1,2,0,2518.9028,14.739334
16398,28470,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,74.459869,4.3102603,.56424803,-.6788159,-.78687268,0,0,7.1700287,,,,,,
14975,28473,31aug2018,6726,Finance,2018,,,,,,,.049961708,,,,,,,
16461,28475,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1875.7561,7.536767,.00055239786,-.024869783,-.073042445,.50600636,0,.16733953,,,,,,
79265,28477,31dec2018,3812,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,2609.0024,7.8667231,.060759224,.038157299,.058446232,.14970823,.012870013,.22658424,56,0,5,0,7217.082,15.791962
81208,28485,31dec2018,6531,Finance,2018,1338.7726,7.1995087,0,.03419942,.17276256,.17330514,.0016570009,.081388056,,,,,,
16343,28499,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,3958.0337,8.2835026,.001172883,.094534367,.14485981,.0068027209,.0024987506,.42147383,,,,,,
79307,28518,31oct2018,3460,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,574.33081,6.3532057,0,-.0011267688,-.0037011274,.29598615,0,.014647677,,,,,,
79362,28520,31dec2018,2911,"Oil, Gas, and Coal Extraction and Products",2018,25148.561,10.132556,.00088783033,.024400936,.081026904,.37780544,.004334352,.089806117,,,,,,
16378,28525,31dec2018,6035,Finance,2018,312.16843,5.7435427,0,.0010736985,.0070824586,.13384055,0,.030252982,,,,,,
79442,28535,31dec2018,3312,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,2152.8435,7.6745448,0,.037807066,.050295152,.00013067554,0,.19067536,,,,,,
18649,28590,31dec2018,7381,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2840.7224,7.9518137,0,.0055235978,.053245116,.40420315,.006988564,.31161314,63,0,2,0,9393.6279,16.055542
79447,28605,31dec2018,6726,Finance,2018,,,,,,,.058116231,,,,,,,
79448,28606,31may2019,6726,Finance,2018,,,,,,,.051043086,,,,,,,
79382,28620,31dec2018,6035,Finance,2018,2779.261,7.9299402,0,.010779705,.086443104,.0489012,.019241869,.039480712,,,,,,
79452,28629,31dec2018,6798,Finance,2018,5732.0908,8.6538353,0,.031815682,.057680193,.35709229,.032587443,.065184392,62,1,25,0,3635.437,15.10624
79456,28638,31mar2019,6726,Finance,2018,,,,,,,.047602501,,,,,,,
79457,28643,31dec2018,6726,Finance,2018,,,,,,,.045624103,,,,,,,
79464,28653,31dec2018,2911,"Oil, Gas, and Coal Extraction and Products",2018,5628.6606,8.6356268,.00093049742,.15574755,.21761149,.015367806,.064463161,.31745201,,,,,,
79461,28654,31mar2019,6726,Finance,2018,,,,,,,.070546679,,,,,,,
16515,28670,31dec2018,6798,Finance,2018,74.302956,4.3081508,0,-.00089968514,-.001209271,0,.017022593,.17222792,60,0,2,0,660.29419,13.400441
79666,28675,31dec2018,5990,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,69.555733,4.2421284,0,.059427351,.074774519,.098404862,0,.32410124,,,,,,
79507,28704,31dec2018,7990,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,308.33017,5.7311711,0,.076901533,.095836744,.078894988,0,.096228249,69,1,25,0,2029.3903,14.523246
79472,28712,31dec2018,1520,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,11.991087,2.4841635,0,-.67185444,1.486806,.78188157,0,.042793702,,,,,,
79499,28717,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,44.446407,3.7942841,.022978421,-.10559629,-.16244096,.017317373,0,.31282908,,,,,,
16497,28719,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,7008.0313,8.8548117,.0017223106,.02344992,.050155852,.27305245,0,.096933588,,,,,,
82555,28724,31dec2018,3690,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,164.94778,5.105629,.14084443,-.045300778,-.067147806,.03873194,0,.51323658,,,,,,
79547,28733,31dec2018,6798,Finance,2018,19099.02,9.8573923,0,.029335752,.059132103,.43544143,.031597931,.0031140004,61,0,12,0,975.56433,13.790771
79545,28742,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,9087.415,9.114646,.041634314,.044944625,.1183545,.22357883,.011548248,.059000466,54,0,5,0,13661.157,16.430067
79490,28749,31dec2018,7990,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,161.07423,5.0818653,0,-.028982332,-.096603133,.57554257,0,.1296435,,,,,,
88568,28762,31dec2018,5141,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1908.7295,7.554193,0,-.025594452,-.072881781,.36479816,.024737632,.0076794126,54,0,1,0,2345.207,14.667884
79558,28769,31dec2018,6798,Finance,2018,1320.6926,7.1859117,0,.03392522,.31253523,.67392224,.033036437,.0077277082,84,1,25,0,213.60074,12.271864
79491,28785,31dec2018,6794,Finance,2018,44.942204,3.8053772,0,.50748891,-.80073667,1.4289845,.0033230293,.024617925,,,,,,
15724,28787,30jun2018,5140,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,3531.9624,8.1696091,0,.025314791,.10405187,.39846483,0,.0021338251,62,0,16,0,4678.7598,15.358543
64822,28788,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,84.152084,4.4326258,0,-.059501745,-.15035267,.31280065,0,.0015138289,,,,,,
16431,28790,31may2019,2030,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,2555.6846,7.8460755,.0049044541,.15142047,-1.2449224,.86645353,.011882353,.020615499,52,0,2,0,6195.0698,15.639264
81103,28791,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,5.7295394,1.7456352,0,-.39329121,.34971181,.25603631,0,1.1790254,,,,,,
79516,28795,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,1.0881575,.084485933,8.9343004,-11.784983,28.955975,0,0,19.561403,,,,,,
79561,28800,31dec2018,6726,Finance,2018,,,,,,,.084701814,,,,,,,
80069,28806,30sep2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,96.580475,4.5703764,.41733479,-.33050701,-.42224461,.02436023,0,1.7079895,48,0,11,0,1468.7418,14.199917
79586,28819,31dec2018,3569,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,46.872478,3.8474307,.021194834,-.14002456,-.20584723,0,0,.2285603,,,,,,
89154,28838,31dec2018,6211,Finance,2018,759215.56,13.540041,0,-.001234477,-.023459513,.28308442,.068464987,.29476202,,,,,,
79644,28844,31dec2018,2086,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,13505.447,9.510848,0,-.044812877,-.10444736,.29179811,.02516662,.072336979,,,,,,
79564,28853,31dec2018,3663,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,7078.833,8.8648643,.070707746,.012070291,.029043728,.28852686,0,.071905054,50,0,2,0,4533.2129,15.326941
79646,28854,31dec2018,6726,Finance,2018,,,,,,,.075176194,,,,,,,
79571,28866,30sep2018,6035,Finance,2018,4854.3076,8.4876213,0,.0085910764,.10337725,.28499854,.0066326531,.32003719,54,1,13,0,3172.1338,14.969915
17942,28877,31dec2018,2090,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,,,,,,,,,,,,,3851.0876,15.163866
79663,28883,31dec2018,2810,Chemicals and Allied Products,2018,3988.8921,8.2912683,0,.099551558,.19548994,.2813088,.024081185,.29997638,,,,,,
79665,28911,31dec2018,6726,Finance,2018,,,,,,,.055577438,,,,,,,
79667,28924,30apr2019,5940,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1624.4075,7.3928986,0,-.071720563,-.30457568,.090708107,.10810811,.0061933552,56,0,1,0,,
85913,28930,31dec2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,22234.809,10.009415,0,.057290796,.36772984,.34399533,.0095041627,.016252918,58,0,6,0,11705.938,16.275606
79668,28940,31dec2018,3670,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,3565.8633,8.1791611,.034976188,.024269564,.064989395,.40637994,.0025916807,.17109533,51,1,13,0,7708.6572,15.857855
79731,28967,31dec2018,6020,Finance,2018,3697.7532,8.2154808,0,.0089656049,.1010708,.077706508,.0046674446,.042314786,,,,,,
16543,29004,30sep2018,3844,"Healthcare, Medical Equipment, and Drugs",2018,965.69336,6.8728461,.06470532,.049610615,.13614775,.46524373,0,.08706104,53,0,1,0,1767.1167,14.38486
79756,29006,31oct2018,6726,Finance,2018,,,,,,,.058433928,,,,,,,
79758,29011,31dec2018,7990,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,4350.708,8.3780937,0,.035809539,.15241113,.65640754,.0042796005,.051092707,56,0,10,0,7078.1343,15.772521
16781,29013,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,19.881157,2.9897723,.89109421,-1.0590296,-1.507679,0,0,8.7865629,,,,,,
79686,29015,31mar2019,3100,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,1173.9279,7.0681105,.017694062,.090474457,.12159497,.025373721,0,.51529884,51,0,2,0,3143.2314,14.960762
16403,29016,31dec2018,6797,Finance,2018,222.75011,5.4060507,0,-.011479161,-.020818371,.13003047,.12154472,.40212265,,,,,,
92032,29018,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,67.985703,4.2192974,.17741451,-.33341527,-.37414372,0,0,2.6624818,,,,,,
87055,29028,31aug2018,5399,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,33746.809,10.426641,0,.073706217,.24856189,.19366109,.056781933,.18905391,65,0,6,0,6717.1958,15.720181
79767,29039,31dec2018,4911,Utilities,2018,18726.141,9.837676,0,.035155106,.10941226,.24903627,.022381378,.085178398,,,,,,
79689,29040,31dec2018,5190,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,,,,,,,,,,,,,,
79770,29052,31dec2018,6798,Finance,2018,3298.8442,8.1013279,0,.024087396,.06958618,.58228409,.072797924,.032595303,52,0,15,0,4597.9434,15.34112
79734,29061,31mar2019,6035,Finance,2018,1069.1565,6.9746251,0,.0088942153,.087612592,.025109963,.010171306,.046088256,,,,,,
79777,29082,31dec2018,6798,Finance,2018,5296.6978,8.5748386,0,.021199662,.10608967,.74162787,.17579505,.012094627,56,0,8,0,2414.2786,14.696911
79702,29086,30jun2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,52.767281,3.9658914,.80381119,-.23458202,2.5812197,.24846481,0,2.4690228,,,,,,
79782,29099,31dec2018,6798,Finance,2018,10348.375,9.244585,0,.015797727,.026311362,.32254335,.030355593,.0073244814,64,1,25,0,4913.895,15.407578
79824,29101,31dec2018,6020,Finance,2018,6735.7275,8.8151808,0,.016592106,.13044557,.0456255,.01664817,.054324936,64,1,17,0,1104.0272,13.914475
79857,29108,31dec2018,1381,"Oil, Gas, and Coal Extraction and Products",2018,5346.8789,8.5842686,0,.0010262455,.0014839951,.15051305,.0034767492,.0074926154,52,0,6,0,8853.7207,15.996348
79906,29127,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,2137.8599,7.6675606,.57603204,-.13599603,-.19203755,.010423516,0,1.0324007,57,1,4,0,8445.0459,15.949091
